,Date,FIPS,MMWR_week,Recip_County,Recip_State,Series_Complete_Pop_Pct,Series_Complete_Yes,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Completeness_pct,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,SVI_CTGY,Series_Complete_Pop_Pct_SVI,Series_Complete_12PlusPop_Pct_SVI,Series_Complete_18PlusPop_Pct_SVI,Series_Complete_65PlusPop_Pct_SVI,Metro_status,Series_Complete_Pop_Pct_UR_Equity,Series_Complete_12PlusPop_Pct_UR_Equity,Series_Complete_18PlusPop_Pct_UR_Equity,Series_Complete_65PlusPop_Pct_UR_Equity
981504,02/12/2021,01101,6,Montgomery County,AL,2.0,4621,4621.0,2.4,4617,2.7,1168,3.3,92.9,18396.0,8.1,18396.0,9.7,18390.0,10.6,9523.0,27.0,D,13.0,13.0,13.0,13.0,Metro,1.0,1.0,1.0,1.0
985549,02/11/2021,01101,6,Montgomery County,AL,1.9,4283,4283.0,2.2,4279,2.5,1080,3.1,92.9,17599.0,7.8,17599.0,9.2,17594.0,10.1,9022.0,25.6,D,13.0,13.0,13.0,13.0,Metro,1.0,1.0,1.0,1.0
990879,02/10/2021,01101,6,Montgomery County,AL,1.7,3873,3873.0,2.0,3869,2.2,958,2.7,92.8,16454.0,7.3,16454.0,8.6,16449.0,9.5,8365.0,23.7,D,13.0,13.0,13.0,13.0,Metro,1.0,1.0,1.0,1.0
994331,02/09/2021,01101,6,Montgomery County,AL,1.5,3436,3436.0,1.8,3432,2.0,817,2.3,92.7,15290.0,6.8,15290.0,8.0,15286.0,8.8,7640.0,21.7,D,13.0,13.0,13.0,13.0,Metro,1.0,1.0,1.0,1.0
997248,02/08/2021,01101,6,Montgomery County,AL,1.3,3015,3015.0,1.6,3011,1.7,647,1.8,92.6,14508.0,6.4,14508.0,7.6,14504.0,8.4,7120.0,20.2,D,13.0,13.0,13.0,13.0,Metro,1.0,1.0,1.0,1.0
998938,02/07/2021,01101,6,Montgomery County,AL,1.3,2967,2967.0,1.6,2963,1.7,645,1.8,92.6,14258.0,6.3,14258.0,7.5,14254.0,8.2,7079.0,20.1,D,13.0,13.0,13.0,13.0,Metro,1.0,1.0,1.0,1.0
1002619,02/06/2021,01101,5,Montgomery County,AL,1.3,2941,2941.0,1.5,2937,1.7,636,1.8,92.5,13947.0,6.2,13947.0,7.3,13943.0,8.0,6936.0,19.7,D,13.0,13.0,13.0,13.0,Metro,1.0,1.0,1.0,1.0
1007285,02/05/2021,01101,5,Montgomery County,AL,1.2,2684,2684.0,1.4,2683,1.5,581,1.6,92.7,13352.0,5.9,13352.0,7.0,13348.0,7.7,6600.0,18.7,D,13.0,13.0,13.0,13.0,Metro,1.0,1.0,1.0,1.0
1007919,02/04/2021,01101,5,Montgomery County,AL,1.1,2554,2554.0,1.3,2553,1.5,532,1.5,92.5,12814.0,5.7,12814.0,6.7,12810.0,7.4,6257.0,17.7,D,13.0,13.0,13.0,13.0,Metro,1.0,1.0,1.0,1.0
1014039,02/03/2021,01101,5,Montgomery County,AL,1.1,2383,2383.0,1.3,2382,1.4,493,1.4,92.6,12335.0,5.4,12335.0,6.5,12331.0,7.1,5940.0,16.8,D,13.0,13.0,13.0,13.0,Metro,1.0,1.0,1.0,1.0
1015878,02/02/2021,01101,5,Montgomery County,AL,1.0,2269,2269.0,1.2,2268,1.3,474,1.3,92.6,11941.0,5.3,11941.0,6.3,11937.0,6.9,5757.0,16.3,D,13.0,13.0,13.0,13.0,Metro,1.0,1.0,1.0,1.0
1018278,02/01/2021,01101,5,Montgomery County,AL,0.9,2114,2114.0,1.1,2113,1.2,451,1.3,92.9,11169.0,4.9,11169.0,5.9,11165.0,6.4,5200.0,14.7,D,13.0,13.0,13.0,13.0,Metro,1.0,1.0,1.0,1.0
1021573,01/31/2021,01101,5,Montgomery County,AL,0.9,2095,2095.0,1.1,2094,1.2,449,1.3,92.9,10624.0,4.7,10624.0,5.6,10620.0,6.1,4821.0,13.7,D,13.0,13.0,13.0,13.0,Metro,1.0,1.0,1.0,1.0
1026346,01/30/2021,01101,4,Montgomery County,AL,0.9,2028,2028.0,1.1,2027,1.2,436,1.2,93.1,10148.0,4.5,10148.0,5.3,10144.0,5.8,4514.0,12.8,D,13.0,13.0,13.0,13.0,Metro,1.0,1.0,1.0,1.0
1027336,01/29/2021,01101,4,Montgomery County,AL,0.8,1857,1857.0,1.0,1857,1.1,389,1.1,93.0,9811.0,4.3,9811.0,5.1,9807.0,5.6,4320.0,12.2,D,13.0,13.0,13.0,13.0,Metro,1.0,1.0,1.0,1.0
1032121,01/28/2021,01101,4,Montgomery County,AL,0.7,1636,1636.0,0.9,1636,0.9,320,0.9,92.9,9226.0,4.1,9226.0,4.8,9222.0,5.3,3897.0,11.0,D,13.0,13.0,13.0,13.0,Metro,1.0,1.0,1.0,1.0
1035358,01/27/2021,01101,4,Montgomery County,AL,0.6,1320,1320.0,0.7,1320,0.8,260,0.7,92.7,8339.0,3.7,8339.0,4.4,8335.0,4.8,3305.0,9.4,D,13.0,13.0,13.0,13.0,Metro,1.0,1.0,1.0,1.0
1038539,01/26/2021,01101,4,Montgomery County,AL,0.6,1291,1291.0,0.7,1291,0.7,256,0.7,92.9,8281.0,3.7,8281.0,4.3,8277.0,4.8,3279.0,9.3,D,13.0,13.0,13.0,13.0,Metro,1.0,1.0,1.0,1.0
1043685,01/25/2021,01101,4,Montgomery County,AL,0.5,1143,1143.0,0.6,1143,0.7,234,0.7,93.1,7841.0,3.5,7841.0,4.1,7837.0,4.5,2938.0,8.3,D,13.0,13.0,13.0,13.0,Metro,1.0,1.0,1.0,1.0
1044685,01/24/2021,01101,4,Montgomery County,AL,0.5,1141,1141.0,0.6,1141,0.7,234,0.7,93.1,7693.0,3.4,7693.0,4.0,7689.0,4.4,2816.0,8.0,D,13.0,13.0,13.0,13.0,Metro,1.0,1.0,1.0,1.0
1048597,01/23/2021,01101,3,Montgomery County,AL,0.5,1037,1037.0,0.5,1037,0.6,187,0.5,93.3,7094.0,3.1,7094.0,3.7,7090.0,4.1,2449.0,6.9,D,13.0,13.0,13.0,13.0,Metro,1.0,1.0,1.0,1.0
1053236,01/22/2021,01101,3,Montgomery County,AL,0.5,1035,1035.0,0.5,1035,0.6,187,0.5,93.3,6824.0,3.0,6824.0,3.6,6820.0,3.9,2409.0,6.8,D,13.0,13.0,13.0,13.0,Metro,1.0,1.0,1.0,1.0
1054179,01/21/2021,01101,3,Montgomery County,AL,0.4,832,832.0,0.4,832,0.5,156,0.4,93.4,5582.0,2.5,5582.0,2.9,5581.0,3.2,1766.0,5.0,D,13.0,13.0,13.0,13.0,Metro,1.0,1.0,1.0,1.0
1059166,01/20/2021,01101,3,Montgomery County,AL,0.4,799,799.0,0.4,799,0.5,153,0.4,93.6,5048.0,2.2,5048.0,2.6,5047.0,2.9,1617.0,4.6,D,13.0,13.0,13.0,13.0,Metro,1.0,1.0,1.0,1.0
1060477,01/19/2021,01101,3,Montgomery County,AL,0.3,581,581.0,0.3,581,0.3,115,0.3,93.9,3468.0,1.5,3468.0,1.8,3467.0,2.0,976.0,2.8,D,13.0,13.0,13.0,13.0,Metro,1.0,1.0,1.0,1.0
1066043,01/18/2021,01101,3,Montgomery County,AL,0.3,580,580.0,0.3,580,0.3,115,0.3,93.9,3460.0,1.5,3460.0,1.8,3459.0,2.0,969.0,2.7,D,13.0,13.0,13.0,13.0,Metro,1.0,1.0,1.0,1.0
1068415,01/17/2021,01101,3,Montgomery County,AL,0.3,579,579.0,0.3,579,0.3,114,0.3,94.0,3374.0,1.5,3374.0,1.8,3373.0,1.9,919.0,2.6,D,13.0,13.0,13.0,13.0,Metro,1.0,1.0,1.0,1.0
1073136,01/16/2021,01101,2,Montgomery County,AL,0.2,553,553.0,0.3,553,0.3,113,0.3,94.1,2901.0,1.3,2901.0,1.5,2900.0,1.7,782.0,2.2,D,13.0,13.0,13.0,13.0,Metro,1.0,1.0,1.0,1.0
1075935,01/15/2021,01101,2,Montgomery County,AL,0.2,518,518.0,0.3,518,0.3,108,0.3,94.2,2658.0,1.2,2658.0,1.4,2657.0,1.5,654.0,1.9,D,13.0,13.0,13.0,13.0,Metro,1.0,1.0,1.0,1.0
1077205,01/14/2021,01101,2,Montgomery County,AL,0.2,425,425.0,0.2,425,0.2,86,0.2,94.5,2548.0,1.1,2548.0,1.3,2547.0,1.5,622.0,1.8,D,13.0,13.0,13.0,13.0,Metro,1.0,1.0,1.0,1.0
1081324,01/13/2021,01101,2,Montgomery County,AL,0.2,347,347.0,0.2,347,0.2,69,0.2,94.5,2380.0,1.1,2380.0,1.2,2379.0,1.4,551.0,1.6,D,13.0,13.0,13.0,13.0,Metro,1.0,1.0,1.0,1.0
1085370,01/12/2021,01101,2,Montgomery County,AL,0.1,280,280.0,0.1,280,0.2,57,0.2,94.8,2270.0,1.0,2270.0,1.2,2269.0,1.3,508.0,1.4,D,13.0,13.0,13.0,13.0,Metro,1.0,1.0,1.0,1.0
1089209,01/11/2021,01101,2,Montgomery County,AL,0.1,278,278.0,0.1,278,0.2,57,0.2,95.1,2236.0,1.0,2236.0,1.2,2235.0,1.3,479.0,1.4,D,13.0,13.0,13.0,13.0,Metro,1.0,1.0,1.0,1.0
1091829,01/10/2021,01101,2,Montgomery County,AL,0.1,278,278.0,0.1,278,0.2,57,0.2,95.1,2220.0,1.0,2220.0,1.2,2219.0,1.3,474.0,1.3,D,13.0,13.0,13.0,13.0,Metro,1.0,1.0,1.0,1.0
1095993,01/09/2021,01101,1,Montgomery County,AL,0.1,276,276.0,0.1,276,0.2,56,0.2,94.9,2142.0,0.9,2142.0,1.1,2141.0,1.2,447.0,1.3,D,13.0,13.0,13.0,13.0,Metro,1.0,1.0,1.0,1.0
1098074,01/08/2021,01101,1,Montgomery County,AL,0.0,94,94.0,0.0,94,0.1,17,0.0,95.6,1702.0,0.8,1702.0,0.9,1701.0,1.0,310.0,0.9,D,13.0,13.0,13.0,13.0,Metro,,,1.0,
1099728,01/07/2021,01101,1,Montgomery County,AL,0.0,94,94.0,0.0,94,0.1,17,0.0,95.5,1688.0,0.7,1688.0,0.9,1687.0,1.0,299.0,0.8,D,13.0,13.0,13.0,13.0,Metro,,,1.0,
1102995,01/06/2021,01101,1,Montgomery County,AL,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D,,,,,Metro,,,,
1107290,01/05/2021,01101,1,Montgomery County,AL,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D,,,,,Metro,,,,
1110122,01/04/2021,01101,1,Montgomery County,AL,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D,,,,,Metro,,,,
1113834,01/03/2021,01101,1,Montgomery County,AL,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D,,,,,Metro,,,,
1117240,01/02/2021,01101,53,Montgomery County,AL,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D,,,,,Metro,,,,
1119421,01/01/2021,01101,53,Montgomery County,AL,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D,,,,,Metro,,,,
1123126,12/31/2020,01101,53,Montgomery County,AL,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D,,,,,Metro,,,,
1128554,12/30/2020,01101,53,Montgomery County,AL,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D,,,,,Metro,,,,
1131645,12/29/2020,01101,53,Montgomery County,AL,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D,,,,,Metro,,,,
1133229,12/28/2020,01101,53,Montgomery County,AL,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D,,,,,Metro,,,,
1137943,12/27/2020,01101,53,Montgomery County,AL,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D,,,,,Metro,,,,
1141756,12/26/2020,01101,52,Montgomery County,AL,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D,,,,,Metro,,,,
1145112,12/25/2020,01101,52,Montgomery County,AL,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D,,,,,Metro,,,,
1148627,12/24/2020,01101,52,Montgomery County,AL,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D,,,,,Metro,,,,
1151399,12/23/2020,01101,52,Montgomery County,AL,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D,,,,,Metro,,,,
1153703,12/22/2020,01101,52,Montgomery County,AL,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D,,,,,Metro,,,,
1158166,12/21/2020,01101,52,Montgomery County,AL,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D,,,,,Metro,,,,
1161111,12/20/2020,01101,52,Montgomery County,AL,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D,,,,,Metro,,,,
1162341,12/19/2020,01101,51,Montgomery County,AL,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D,,,,,Metro,,,,
1165796,12/18/2020,01101,51,Montgomery County,AL,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D,,,,,Metro,,,,
1171043,12/17/2020,01101,51,Montgomery County,AL,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D,,,,,Metro,,,,
1174831,12/16/2020,01101,51,Montgomery County,AL,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D,,,,,Metro,,,,
1177711,12/15/2020,01101,51,Montgomery County,AL,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D,,,,,Metro,,,,
1179775,12/14/2020,1101,51,Montgomery County,AL,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D,,,,,Metro,,,,
1183805,12/13/2020,1101,51,Montgomery County,AL,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D,,,,,Metro,,,,
